user_id,person_country,person_age,person_gender,question_id,q_id,question_famous_person,question_bplace_country,question_birthyear,question_deathyear,question_occupation,question_correct_answer,question_hpi,question_gender,question_date,question_time,current_answer,correct_answer_option,question_type,correct,country_comparison,alive_dead,us_sample,person_language_labels,person_number_languages,question_country_firstlanguage,question_country_secondlanguage,person_country_inferred_firstlanguage,person_country_inferred_secondlanguage
6c484d87-957b-477e-9458-8078b554b326,,,,2323,10,Pierre Soulages,France,1919.0,,painter,painter,65.35332644338136,M,2023-01-24,18:40:42.890,Sculptor,c,medium,0,,Alive,,,,French,,,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2327,1,Christina Applegate,United States,1971.0,,actor,United States,63.97906909395154,F,2023-01-24,19:03:19.268,United States,a,easy,1,Same,Alive,Americans,"['English', 'Spanish']",2.0,English,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2325,2,Louis-Léopold Boilly,France,1761.0,1845.0,painter,painter,65.59906964311362,M,2023-01-24,19:03:28.158,Painter,d,medium,1,Different,Dead,Americans,"['English', 'Spanish']",2.0,French,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2320,3,Hiromu Arakawa,Japan,1973.0,,comic artist,Hiromu Arakawa,61.042477902754015,F,2023-01-24,19:03:35.787,Hiromu Arakawa,b,hard,1,Different,Alive,Americans,"['English', 'Spanish']",2.0,Japanese,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2328,4,Iolanda Balaș,Romania,1936.0,2016.0,athlete,athlete,68.70793654908269,F,2023-01-24,19:03:42.592,Historian,b,medium,0,Different,,Americans,"['English', 'Spanish']",2.0,Romanian,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2326,5,Sharaf al-Dīn al-Ṭūsī,Iran,1135.0,1213.0,mathematician,Iran,64.48533208536676,M,2023-01-24,19:03:48.655,Iran,c,easy,1,Different,Dead,Americans,"['English', 'Spanish']",2.0,Persian,Turkish,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2322,6,Tomaž Šalamun,Croatia,1941.0,2014.0,writer,Tomaž Šalamun,61.45442715824721,M,2023-01-24,19:03:55.485,Antun Gustav Matoš,a,hard,0,Different,Dead,Americans,"['English', 'Spanish']",2.0,Croatian,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2329,7,Bill Evans,United States,1929.0,1980.0,musician,musician,72.7430844282307,M,2023-01-24,19:03:59.585,Soccer player,d,medium,0,Same,Dead,Americans,"['English', 'Spanish']",2.0,English,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2323,8,Pierre Soulages,France,1919.0,,painter,painter,65.35332644338136,M,2023-01-24,19:04:05.351,Painter,b,medium,1,Different,Alive,Americans,"['English', 'Spanish']",2.0,French,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2324,9,Anna Mahler,Austria,1904.0,1988.0,sculptor,sculptor,64.54481756199684,F,2023-01-24,19:04:10.725,Film director,b,medium,0,Different,Dead,Americans,"['English', 'Spanish']",2.0,German,,English,
82db6ddb-a254-4ff9-a063-24078a28c4e5,United States,60-69,Men,2321,10,Terry Crews,United States,1968.0,,actor,Terry Crews,65.05847663018729,M,2023-01-24,19:04:20.939,Terry Crews,c,hard,1,Same,Alive,Americans,"['English', 'Spanish']",2.0,English,,English,
094089ea-2278-491f-af22-7e07b3676019,,,,2324,1,Anna Mahler,Austria,1904.0,1988.0,sculptor,sculptor,64.54481756199684,F,2023-01-24,21:28:16.798,Film director,c,medium,0,,Dead,,,,German,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2329,2,Bill Evans,United States,1929.0,1980.0,musician,musician,72.7430844282307,M,2023-01-24,21:28:22.216,Designer,a,medium,0,,Dead,,,,English,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2323,3,Pierre Soulages,France,1919.0,,painter,painter,65.35332644338136,M,2023-01-24,21:28:26.176,Sculptor,a,medium,0,,Alive,,,,French,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2326,4,Sharaf al-Dīn al-Ṭūsī,Iran,1135.0,1213.0,mathematician,Iran,64.48533208536676,M,2023-01-24,21:28:34.074,Iran,a,easy,1,,Dead,,,,Persian,Turkish,,
094089ea-2278-491f-af22-7e07b3676019,,,,2327,5,Christina Applegate,United States,1971.0,,actor,United States,63.97906909395154,F,2023-01-24,21:28:40.703,United States,d,easy,1,,Alive,,,,English,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2322,6,Tomaž Šalamun,Croatia,1941.0,2014.0,writer,Tomaž Šalamun,61.45442715824721,M,2023-01-24,21:28:47.351,Antun Gustav Matoš,c,hard,0,,Dead,,,,Croatian,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2328,7,Iolanda Balaș,Romania,1936.0,2016.0,athlete,athlete,68.70793654908269,F,2023-01-24,21:28:49.723,Athlete,a,medium,1,,,,,,Romanian,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2320,8,Hiromu Arakawa,Japan,1973.0,,comic artist,Hiromu Arakawa,61.042477902754015,F,2023-01-24,21:28:52.403,Ken Akamatsu,d,hard,0,,Alive,,,,Japanese,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2321,9,Terry Crews,United States,1968.0,,actor,Terry Crews,65.05847663018729,M,2023-01-24,21:28:56.680,Terry Crews,b,hard,1,,Alive,,,,English,,,
094089ea-2278-491f-af22-7e07b3676019,,,,2325,10,Louis-Léopold Boilly,France,1761.0,1845.0,painter,painter,65.59906964311362,M,2023-01-24,21:28:59.650,Conductor,a,medium,0,,Dead,,,,French,,,
d21a04e9-496e-4c20-8e7b-acc3ab630ba9,,,,2324,1,Anna Mahler,Austria,1904.0,1988.0,sculptor,sculptor,64.54481756199684,F,2023-01-24,21:44:15.909, ,b,medium,0,,Dead,,,,German,,,
d21a04e9-496e-4c20-8e7b-acc3ab630ba9,,,,2326,2,Sharaf al-Dīn al-Ṭūsī,Iran,1135.0,1213.0,mathematician,Iran,64.48533208536676,M,2023-01-24,21:44:32.187, ,b,easy,0,,Dead,,,,Persian,Turkish,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2322,1,Tomaž Šalamun,Croatia,1941.0,2014.0,writer,Tomaž Šalamun,61.45442715824721,M,2023-01-24,21:44:56.272, ,d,hard,0,Different,Dead,Non-Americans,['Portuguese'],1.0,Croatian,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2325,2,Louis-Léopold Boilly,France,1761.0,1845.0,painter,painter,65.59906964311362,M,2023-01-24,21:45:10.075,Painter,b,medium,1,Different,Dead,Non-Americans,['Portuguese'],1.0,French,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2326,3,Sharaf al-Dīn al-Ṭūsī,Iran,1135.0,1213.0,mathematician,Iran,64.48533208536676,M,2023-01-24,21:45:18.974,Iran,a,easy,1,Different,Dead,Non-Americans,['Portuguese'],1.0,Persian,Turkish,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2323,4,Pierre Soulages,France,1919.0,,painter,painter,65.35332644338136,M,2023-01-24,21:45:26.156,Sculptor,b,medium,0,Different,Alive,Non-Americans,['Portuguese'],1.0,French,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2328,5,Iolanda Balaș,Romania,1936.0,2016.0,athlete,athlete,68.70793654908269,F,2023-01-24,21:45:33.458,Historian,b,medium,0,Different,,Non-Americans,['Portuguese'],1.0,Romanian,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2321,6,Terry Crews,United States,1968.0,,actor,Terry Crews,65.05847663018729,M,2023-01-24,21:45:47.266,Edie McClurg,d,hard,0,Different,Alive,Non-Americans,['Portuguese'],1.0,English,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2320,7,Hiromu Arakawa,Japan,1973.0,,comic artist,Hiromu Arakawa,61.042477902754015,F,2023-01-24,21:45:57.281,Mitsuru Adachi,a,hard,0,Different,Alive,Non-Americans,['Portuguese'],1.0,Japanese,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2329,8,Bill Evans,United States,1929.0,1980.0,musician,musician,72.7430844282307,M,2023-01-24,21:46:06.665,Comic artist,a,medium,0,Different,Dead,Non-Americans,['Portuguese'],1.0,English,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2324,9,Anna Mahler,Austria,1904.0,1988.0,sculptor,sculptor,64.54481756199684,F,2023-01-24,21:46:16.706,Historian,a,medium,0,Different,Dead,Non-Americans,['Portuguese'],1.0,German,,,
d45c35c1-23cb-4465-8d97-71a19d7b7fc3,Antigua and Barbuda,50-59,Women,2327,10,Christina Applegate,United States,1971.0,,actor,United States,63.97906909395154,F,2023-01-24,21:46:21.855,United States,d,easy,1,Different,Alive,Non-Americans,['Portuguese'],1.0,English,,,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2323,1,Pierre Soulages,France,1919.0,,painter,painter,65.35332644338136,M,2023-01-24,23:56:53.073,Sculptor,b,medium,0,Different,Alive,Non-Americans,['English'],1.0,French,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2322,2,Tomaž Šalamun,Croatia,1941.0,2014.0,writer,Tomaž Šalamun,61.45442715824721,M,2023-01-24,23:57:02.333,Tomaž Šalamun,b,hard,1,Different,Dead,Non-Americans,['English'],1.0,Croatian,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2328,3,Iolanda Balaș,Romania,1936.0,2016.0,athlete,athlete,68.70793654908269,F,2023-01-24,23:57:09.380,Historian,a,medium,0,Different,,Non-Americans,['English'],1.0,Romanian,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2324,4,Anna Mahler,Austria,1904.0,1988.0,sculptor,sculptor,64.54481756199684,F,2023-01-24,23:57:18.955,Film director,a,medium,0,Different,Dead,Non-Americans,['English'],1.0,German,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2329,5,Bill Evans,United States,1929.0,1980.0,musician,musician,72.7430844282307,M,2023-01-24,23:57:22.922,Musician,d,medium,1,Different,Dead,Non-Americans,['English'],1.0,English,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2321,6,Terry Crews,United States,1968.0,,actor,Terry Crews,65.05847663018729,M,2023-01-24,23:57:31.312,Evan Rachel Wood,b,hard,0,Different,Alive,Non-Americans,['English'],1.0,English,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2326,7,Sharaf al-Dīn al-Ṭūsī,Iran,1135.0,1213.0,mathematician,Iran,64.48533208536676,M,2023-01-24,23:57:39.123,Iran,d,easy,1,Different,Dead,Non-Americans,['English'],1.0,Persian,Turkish,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2325,8,Louis-Léopold Boilly,France,1761.0,1845.0,painter,painter,65.59906964311362,M,2023-01-24,23:57:44.500,Conductor,d,medium,0,Different,Dead,Non-Americans,['English'],1.0,French,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2327,9,Christina Applegate,United States,1971.0,,actor,United States,63.97906909395154,F,2023-01-24,23:57:49.748,United States,c,easy,1,Different,Alive,Non-Americans,['English'],1.0,English,,English,
09014612-6427-4f04-8aa1-a39fa260ac0c,United Kingdom,60-69,Women,2320,10,Hiromu Arakawa,Japan,1973.0,,comic artist,Hiromu Arakawa,61.042477902754015,F,2023-01-24,23:57:55.722,Ken Akamatsu,a,hard,0,Different,Alive,Non-Americans,['English'],1.0,Japanese,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2339,1,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,00:55:42.649,Jean Baptiste François Pierre Bulliard,b,hard,0,Different,Alive,Americans,"['English', 'Other']",2.0,French,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2334,2,Milan Kundera,Czechia,1929.0,,writer,writer,83.64683887710599,M,2023-01-25,00:55:51.027,Mountaineer,b,medium,0,Different,Alive,Americans,"['English', 'Other']",2.0,Czech,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2336,3,José Della Torre,Argentina,1906.0,1979.0,soccer player,soccer player,64.8339293440884,M,2023-01-25,00:55:59.413,Soccer player,c,medium,1,Different,Dead,Americans,"['English', 'Other']",2.0,Spanish,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2338,4,Károly Palotai,Hungary,1935.0,2018.0,soccer player,Károly Palotai,63.1497322709642,M,2023-01-25,00:56:07.344,Valentine Telegdi,b,hard,0,Different,,Americans,"['English', 'Other']",2.0,Hungarian,English,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2330,5,Regnier de Graaf,Netherlands,1641.0,1673.0,physician,Netherlands,68.10248518747456,M,2023-01-25,00:56:13.940,Netherlands,d,easy,1,Different,Dead,Americans,"['English', 'Other']",2.0,Dutch,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2333,6,Donna Strickland,Canada,1959.0,,physicist,physicist,63.69197632907999,F,2023-01-25,00:56:19.966,Physicist,a,medium,1,Different,Alive,Americans,"['English', 'Other']",2.0,English,French,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2335,7,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,00:56:24.994,Mathematician,c,medium,0,Different,Alive,Americans,"['English', 'Other']",2.0,English,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2337,8,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,00:56:30.266,George Peabody,b,hard,0,Same,Dead,Americans,"['English', 'Other']",2.0,English,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2331,9,Thelma Ritter,United States,1902.0,1969.0,actor,United States,63.82213589873678,F,2023-01-25,00:56:37.269,Aruba,c,easy,0,Same,Dead,Americans,"['English', 'Other']",2.0,English,,English,
c1cffc40-1968-4664-918e-d356dc07c349,United States,10-19,Men,2332,10,Luca Toni,Italy,1977.0,,soccer player,soccer player,65.5127396419369,M,2023-01-25,00:56:41.571,Designer,d,medium,0,Different,Alive,Americans,"['English', 'Other']",2.0,Italian,,English,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2334,1,Milan Kundera,Czechia,1929.0,,writer,writer,83.64683887710599,M,2023-01-25,02:28:50.885,Writer,d,medium,1,Different,Alive,Non-Americans,"['English', 'Spanish', 'French']",3.0,Czech,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2333,2,Donna Strickland,Canada,1959.0,,physicist,physicist,63.69197632907999,F,2023-01-25,02:29:02.940,Painter,d,medium,0,Different,Alive,Non-Americans,"['English', 'Spanish', 'French']",3.0,English,French,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2335,3,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,02:29:13.291,Engineer,a,medium,0,Different,Alive,Non-Americans,"['English', 'Spanish', 'French']",3.0,English,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2331,4,Thelma Ritter,United States,1902.0,1969.0,actor,United States,63.82213589873678,F,2023-01-25,02:29:18.199,United States,d,easy,1,Different,Dead,Non-Americans,"['English', 'Spanish', 'French']",3.0,English,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2338,5,Károly Palotai,Hungary,1935.0,2018.0,soccer player,Károly Palotai,63.1497322709642,M,2023-01-25,02:29:33.097,Gyula Lóránt,d,hard,0,Different,,Non-Americans,"['English', 'Spanish', 'French']",3.0,Hungarian,English,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2332,6,Luca Toni,Italy,1977.0,,soccer player,soccer player,65.5127396419369,M,2023-01-25,02:29:40.300,Coach,b,medium,0,Different,Alive,Non-Americans,"['English', 'Spanish', 'French']",3.0,Italian,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2337,7,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,02:29:48.753,George Peabody,b,hard,0,Different,Dead,Non-Americans,"['English', 'Spanish', 'French']",3.0,English,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2336,8,José Della Torre,Argentina,1906.0,1979.0,soccer player,soccer player,64.8339293440884,M,2023-01-25,02:30:00.740,Composer,b,medium,0,Different,Dead,Non-Americans,"['English', 'Spanish', 'French']",3.0,Spanish,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2330,9,Regnier de Graaf,Netherlands,1641.0,1673.0,physician,Netherlands,68.10248518747456,M,2023-01-25,02:30:08.669,Netherlands,c,easy,1,Different,Dead,Non-Americans,"['English', 'Spanish', 'French']",3.0,Dutch,,Spanish,
06409f3e-ac0c-4cdd-8ba0-128633e6598d,Colombia,40-49,Women,2339,10,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,02:30:18.944,James Tissot,a,hard,0,Different,Alive,Non-Americans,"['English', 'Spanish', 'French']",3.0,French,,Spanish,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2339,1,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,07:01:01.027,Jean Baptiste François Pierre Bulliard,d,hard,0,Different,Alive,Americans,['English'],1.0,French,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2337,2,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,07:01:05.919,George Peabody,b,hard,0,Same,Dead,Americans,['English'],1.0,English,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2331,3,Thelma Ritter,United States,1902.0,1969.0,actor,United States,63.82213589873678,F,2023-01-25,07:01:11.244,United States,b,easy,1,Same,Dead,Americans,['English'],1.0,English,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2335,4,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,07:01:19.903,Engineer,c,medium,0,Different,Alive,Americans,['English'],1.0,English,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2338,5,Károly Palotai,Hungary,1935.0,2018.0,soccer player,Károly Palotai,63.1497322709642,M,2023-01-25,07:01:30.077,Evelyn Verrasztó,b,hard,0,Different,,Americans,['English'],1.0,Hungarian,English,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2336,6,José Della Torre,Argentina,1906.0,1979.0,soccer player,soccer player,64.8339293440884,M,2023-01-25,07:01:34.110,Soccer player,b,medium,1,Different,Dead,Americans,['English'],1.0,Spanish,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2332,7,Luca Toni,Italy,1977.0,,soccer player,soccer player,65.5127396419369,M,2023-01-25,07:01:38.697,Designer,d,medium,0,Different,Alive,Americans,['English'],1.0,Italian,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2334,8,Milan Kundera,Czechia,1929.0,,writer,writer,83.64683887710599,M,2023-01-25,07:01:47.612,Writer,a,medium,1,Different,Alive,Americans,['English'],1.0,Czech,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2330,9,Regnier de Graaf,Netherlands,1641.0,1673.0,physician,Netherlands,68.10248518747456,M,2023-01-25,07:01:54.859,Netherlands,b,easy,1,Different,Dead,Americans,['English'],1.0,Dutch,,English,
c7b5d2c9-5527-4fbb-8737-430100e1f59b,United States,Others,Others,2333,10,Donna Strickland,Canada,1959.0,,physicist,physicist,63.69197632907999,F,2023-01-25,07:02:03.466,Physician,b,medium,0,Different,Alive,Americans,['English'],1.0,English,French,English,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2331,1,Thelma Ritter,United States,1902.0,1969.0,actor,United States,63.82213589873678,F,2023-01-25,08:19:20.855,Croatia,c,easy,0,Different,Dead,Non-Americans,"['English', 'Chinese']",2.0,English,,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2337,2,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,08:19:29.620,George Peabody,c,hard,0,Different,Dead,Non-Americans,"['English', 'Chinese']",2.0,English,,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2338,3,Károly Palotai,Hungary,1935.0,2018.0,soccer player,Károly Palotai,63.1497322709642,M,2023-01-25,08:19:34.456,Evelyn Verrasztó,a,hard,0,Different,,Non-Americans,"['English', 'Chinese']",2.0,Hungarian,English,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2333,4,Donna Strickland,Canada,1959.0,,physicist,physicist,63.69197632907999,F,2023-01-25,08:19:41.936,Physician,a,medium,0,Different,Alive,Non-Americans,"['English', 'Chinese']",2.0,English,French,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2334,5,Milan Kundera,Czechia,1929.0,,writer,writer,83.64683887710599,M,2023-01-25,08:19:45.299,Writer,a,medium,1,Different,Alive,Non-Americans,"['English', 'Chinese']",2.0,Czech,,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2339,6,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,08:19:50.566,Christian Clavier,a,hard,1,Different,Alive,Non-Americans,"['English', 'Chinese']",2.0,French,,Chinese,
59471c4a-c381-4c66-a017-897b98a72862,China,10-19,Men,2335,2,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,08:20:57.279, ,c,medium,0,Different,Alive,Non-Americans,"['English', 'Chinese']",2.0,English,,Chinese,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2339,1,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,14:02:59.132,James Tissot,a,hard,0,Different,Alive,Non-Americans,"['English', 'French', 'Other']",3.0,French,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2331,2,Thelma Ritter,United States,1902.0,1969.0,actor,United States,63.82213589873678,F,2023-01-25,14:03:04.601,United States,b,easy,1,Different,Dead,Non-Americans,"['English', 'French', 'Other']",3.0,English,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2337,3,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,14:03:14.935,Bernard Herrmann,a,hard,1,Different,Dead,Non-Americans,"['English', 'French', 'Other']",3.0,English,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2334,4,Milan Kundera,Czechia,1929.0,,writer,writer,83.64683887710599,M,2023-01-25,14:03:19.793,Writer,a,medium,1,Different,Alive,Non-Americans,"['English', 'French', 'Other']",3.0,Czech,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2336,5,José Della Torre,Argentina,1906.0,1979.0,soccer player,soccer player,64.8339293440884,M,2023-01-25,14:03:28.744,Composer,b,medium,0,Different,Dead,Non-Americans,"['English', 'French', 'Other']",3.0,Spanish,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2338,6,Károly Palotai,Hungary,1935.0,2018.0,soccer player,Károly Palotai,63.1497322709642,M,2023-01-25,14:03:38.743,Károly Palotai,c,hard,1,Different,,Non-Americans,"['English', 'French', 'Other']",3.0,Hungarian,English,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2330,7,Regnier de Graaf,Netherlands,1641.0,1673.0,physician,Netherlands,68.10248518747456,M,2023-01-25,14:03:44.469,Netherlands,c,easy,1,Different,Dead,Non-Americans,"['English', 'French', 'Other']",3.0,Dutch,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2335,8,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,14:03:50.811,Engineer,d,medium,0,Different,Alive,Non-Americans,"['English', 'French', 'Other']",3.0,English,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2332,9,Luca Toni,Italy,1977.0,,soccer player,soccer player,65.5127396419369,M,2023-01-25,14:03:56.435,Soccer player,b,medium,1,Different,Alive,Non-Americans,"['English', 'French', 'Other']",3.0,Italian,,Macedonian,
eebb7587-27ac-490e-89e0-1bf41cfd45ba,Macedonia,20-29,Women,2333,10,Donna Strickland,Canada,1959.0,,physicist,physicist,63.69197632907999,F,2023-01-25,14:04:01.277,Painter,d,medium,0,Different,Alive,Non-Americans,"['English', 'French', 'Other']",3.0,English,French,Macedonian,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2335,1,Michael Green,United Kingdom,1946.0,,physicist,physicist,61.43932921061487,M,2023-01-25,17:10:35.783,Mathematician,b,medium,0,Different,Alive,Non-Americans,"['English', 'French', 'German']",3.0,English,,German,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2330,2,Regnier de Graaf,Netherlands,1641.0,1673.0,physician,Netherlands,68.10248518747456,M,2023-01-25,17:10:39.373,Netherlands,c,easy,1,Different,Dead,Non-Americans,"['English', 'French', 'German']",3.0,Dutch,,German,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2336,3,José Della Torre,Argentina,1906.0,1979.0,soccer player,soccer player,64.8339293440884,M,2023-01-25,17:10:44.886,Soccer player,d,medium,1,Different,Dead,Non-Americans,"['English', 'French', 'German']",3.0,Spanish,,German,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2339,4,Christian Clavier,France,1952.0,,actor,Christian Clavier,68.56247868431338,M,2023-01-25,17:10:53.568,Christian Clavier,b,hard,1,Different,Alive,Non-Americans,"['English', 'French', 'German']",3.0,French,,German,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2332,5,Luca Toni,Italy,1977.0,,soccer player,soccer player,65.5127396419369,M,2023-01-25,17:10:56.513,Soccer player,d,medium,1,Different,Alive,Non-Americans,"['English', 'French', 'German']",3.0,Italian,,German,
5c9dc0b0-1d0c-49ea-b89d-fe072ddf049d,Germany,40-49,Men,2337,6,Bernard Herrmann,United States,1911.0,1975.0,composer,Bernard Herrmann,70.33559384912412,M,2023-01-25,17:11:03.359,George Peabody,b,hard,0,Different,Dead,Non-Americans,"['English', 'French', 'German']",3.0,English,,German,
